Blue!! \ud83d\udc99 RT @BeyonceMelodies: I need this picture in HQ now http:\/\/t.co\/9UJObvFOPl,0
@ImTDooN It looks so cozy and homey! Can't wait to surf!,0
That feeling.,1
@SemperFiCop @DHoltSzcinski ,1
Everyone's got regular superman shirts and Vicky &amp; I are the only ones with awesome LBL ones \ud83d\udc81,0
@JonaRochaFlores Hahahaha no we no eres marisco!!! El 28 de Junio hermano. En mi casa que es tu casa.,0
Messi is the best player in the world,0
wow. aren't i a bright ray of sunshine? #sarcasm,1
@BlackNerd 22 Jump Street. #sarcasm,1
I love being ignored \ud83d\ude0a #sarcasm,1
THEN UNFOLLOW PEOPLE stfu,0
Lets all post Instagram pictures of our dads because he is going to actually see it #sarcasm,1
@spaldo95 @AaronSwailes_09 hes right ee see loads of folk on aboot the rugby world cup when its on swailz! Lol #sarcasm,1
Are there any teams without a Brazilian ?  #sarcasm,1
Thanks to my entire for coming out to support my graduation. It takes a village to raise a child and I\u2026 http:\/\/t.co\/6FOPPf3C0l,0
Messi is so dirty,0
Woah! Where did all this soccer stuff come from? Lol. You'd think it was the World Cup or smth. ;) #sarcasm #InCaseUCouldntTell,1
@OUTRAEJUS happy birthday \u263a\ufe0f\ud83d\udc98,0
Gerard sure looks enthusiastic. #Sarcasm.,1
#sarcasm @shaunholt8587 @carlsbadbugkil1,1
I love it infact #sarcasm,1
@Mattania \u00bfQui\u00e9n es?,0
@IYAOYASjose goooood GAWD u fine....&amp; so iz @VelVelHoller #sarcasm,1
I love when this happens #sarcasm,1
#irony ,1
Cheers to Ray &amp; Benny! Happy Father's Day! #fathersday #dadsday #family @ TGI Fridays Cupertino http:\/\/t.co\/0hMO1w10R2,0
After hearing how good argentina is,1
Girl :i want long hair like u! How do u have long hair?,1
Caught up on a cult classic last night. Finally understand this reference. #comeoutandplay http:\/\/t.co\/BmTg3Rgke1,0
While all you ppl are going to #rundisney,1
Im supporting real madrid :D ,1
@Ryan_Bantley rays,0
My uncle just said he would date Cristiano Ronaldo..,0
Waitttt are we going to make it to August!?,0
Telus and there wonderful sim-subbing skills during a sporting event... #sarcasm,1
&amp; to my ex,0
FRONTIER,1
@TorontoStar: Gas prices reach record high in Toronto http://t.co/DrAhVqa4PP #toronto #GTA oh good. #sarcasm,1
Leo Messi Leo Messi Leo Messi,0
I love that Arequipa just shuts the water off for a day #sarcasm,1
"I think \Grey\"" would be a pretty name for a girl."""" think \""Grey\"" would be a pretty name fo""""think \""Grey\"" would be a pretty""""hink \""Grey\"" would be a""""ink \""Grey\"" woul""""nk \""Grey\""""""k \""Gr"""" \""",0
It's good that our prime minster essentially wrote an islamaphobic  (is that a word?) address in a shitty right wing newspaper. #sarcasm.,1
Y argentina saca la cara por Latinoamerica este dia #buhhhbyeBosnia,0
Very good deal #sarcasm http:\/\/t.co\/YmsV5ffisd,1
@scottjohnson SPOILER! #sarcasm,1
Talk about a good lookin family http:\/\/t.co\/N3UXTkPfz5,0
Plz stop by unannounced.I've been doing yard work all morning . I'll woo you w/ my...stunning personality? #sarcasm  #sweatyanddirty #unsexy,1
I'm so ready to be in dance mode from 10 am-9 pm tomorrow...... #sarcasm,1
Giant glasses of champagne on a Sunday evening.,0
#sarcasm,1
#sarcasm,1
I love listening to you guys argue for two hours. #sarcasm,1
Che,0
@TimOwensSK best way to spend taxpayer $... #sarcasm,1
You got into a fight and knocked this guy out? You must be a fucking badass #sarcasm,1
#Sarcasm #Angering,1
I love ma family .. Always get a laugh out of me even when I'm mad \u2764\ufe0f,0
vamos argentina,0
@LunaLiuLlat gracias Dios eres grande por fin mi luna despert\u00f3,0
I would rather run four miles than watch a 200 second snapchat story,0
Ever get so bored,1
Sweet. I'm glad my best friends wished me luck on my audition tomorrow. Thanks guys. I appreciate it. #sarcasm #theydidnt,1
@: Women are more likely than men to develop relapsing-remitting #MutlipleSclerosis. Find out how to get involved at http:\/\/t.co\/2ujaCa2IC5,0
@Sra_Nick everyone knows it tho,0
I have absolutely no problem with space,0
\u201c@AustTraveller: We spent an anonymous night @sheratonhotels #Melbourne http:\/\/t.co\/7H7mKAFKRe @StarwoodBuzz\u201d,0
@jello5139 I also got work lol btw I love your snaps Hahahahahahahahahahahaha,0
Im also tweeting about world cup. Im a part of something #yay #lol #sarcasm,1
Happy 99th birthday nanny!!!! Cheers to you,0
My boi Messi!!! #rollmessi,0
Yeah,1
tengo un restriado del copon y encima no puedo dormir,1
Time may be a great healer,1
"@dham18 Congrats!  I don't see how Dave Parker ever called you Sausage Nose"".  #sarcasm""""dham18 Congrats!  I don'""",1
The camp out is too real!! #Sarcasm http://t.co/qLC2mAcgqJ,1
@davery76 thanks David,1
@KitmanPat not Albion fans singin Alan Irvine's barmy army then? #Sarcasm what u think of the appointment Pat?,1
@annahcatherine #sarcasm,1
Overthinking kills,0
Cavani and Di Maria are looking like Skeleton is their forefather,0
@KungFunny @TadKosciuszko @galileo54fd Yes,0
S\/O to me for paying @Fowlerzach23 's $5 cover for that party last night that got shut down at midnight. Totally worth it #sarcasm,1
Placement over power. No one better than Messi.,0
@sarahb @bjp please don't open a ticket on this,0
#OITNBseason2finale EVERYTHING!!!! @OITNB  @OrangeWriters thank you.,0
Mi hermano criticando mi fresa manera de hablar..OSEA que le pasa!! #Sarcasm  \ud83d\ude12,1
@melanierenzulli Yes Melanie,0
@Ryan_Bantley oh okay,0
#nopainnogame #sarcasm #couldabeenworse  I just ran 7.02 mi with Nike+. http:\/\/t.co\/VFm3JZoFRx #nikeplus,1
@huntzki @fakeGAINER @Gatekeeper1812 Awe. Nice words bud!! (I WAS just kidding...lol) #sarcasm #itrunsinfamily,1
@VanguardVivian oh yeah because thinking something is funny is SO GODDAM RUDE AMIRITE GUYS #sarcasm,1
Makes me feel real good #sarcasm,1
Messi's face Kano,0
Cleaning - what a fun thing to do on a Saturday night! #sarcasm,1
I just want to hang out with bae\ud83d\ude14,0
No man will ever compare to how great my daddy is \ud83d\udc95 #daddysgirlforlife,0
Suuuuuper excited for my 16 hour day tomorrow... #sarcasm,1
I like his friends they are hilarious,0
My Dad really is my biggest supporter \ud83d\ude0c,0
NHL decides the goalies are just playing too darn good so in honor of the World Cup,1
I love it when my internet shuts off when I'm in the middle of writing a blog post. #sarcasm,1
#timesquare #nyc #lighting @ Times Square NYC http:\/\/t.co\/k0chbJRYkb,0
@cspanwj Guess I should've put the #sarcasm tag in there? But thanks anyway Steve.,1
Hey ho,1
Get to be up in less then five hours to go to a swim meet. Yea! #sarcasm,1
"\@WeLoveCrackKid: What if lil Jon yelled like #crackkid  https:\/\/t.co\/ytNO0lFS2X\"" fuckin hilarious....haha""""""@WeLoveCrackKid: What if lil Jon yelled like #crackkid  https:\/\/t.co\/ytNO0lFS2X\"" fuckin hilarious....hah""""@WeLoveCrackKid: What if lil Jon yelled like #crackkid  https:\/\/t.co\/ytNO0lFS2X\"" fuckin hilarious....hah""""WeLoveCrackKid: What if """,0
@SpPandaaa Exactly. And it's not like the 360 sells really badly in Japan or something. #Sarcasm,1
@xo__PinkKisses  that seems safe #sarcasm,1
Sick goal #Sarcasm,1
\u201c@KenConFuego809: @genkhalifa_ your Avi \ud83d\ude0f\ud83d\ude18\u201d thank you \u2764\ufe0f\u2764\ufe0f,0
Una pulga que juega como gigante\ud83d\udc4f,0
Omg I need to go to the London one omg omg fuck school omg #DollarandADreamTour,0
nigga square danced around the D,0
Welcome to the World Cup Messi,0
YAS,0
What a good ass weekend \ud83d\udc50\ud83c\udf0a\ud83d\ude0c,0
@Dashea_Edwards @VANS_LXRD u ain't never lie,0
A late shift for me tomorrow,1
If this is the fastest drive through then I am a rock star. #sarcasm,1
IRL Kaneda aka @thirdlooks @ Coney Island http:\/\/t.co\/XowojTIjYt,0
@s_kelly3998 rt,0
LMFAOOO HE TAKES THE STEM OFF GRAPES AND CHERRIES TO PAY LESS WHEN THEY ARE WEIGHED.,0
MESSI YES,0
"It's said that #sarcasm is the lowest form of #wit. To that I say \No""""t'""",1
contra la toda poderosa Bosnia as\u00ed cualquiera mete gol no Jodan -_-,0
@EricWinter1 @Roselyn_Sanchez well that isn't an attractive family at all ... #sarcasm :),1
@JordanC_26 Haha \ud83d\ude02 the only reason I am elderly is because I really took that anon message to heart and finally grew up.. #sarcasm \ud83d\ude0f,1
ESPN Commentators are mostly concern about Ghana than anything now. \ud83d\ude02\ud83d\ude02,0
\u201c@kobebryant: LEO Genio\u201d\ud83d\ude4c,0
Messi may not be relevant all the time but man when he gets on his game he is just simply brilliant,0
#Sarcasm,1
There's a Nutella bar \ud83d\udc40,0
Two bad bitches like I'm Sha-Shabba Ranks @ Move That Dope http:\/\/t.co\/9rmTSW9g76,0
@omfgwot dropping off social media entirely?,0
Let's go and get it! That would be real progress. #sarcasm http://t.co/O0hgvxqr34,1
Today's breakfast. #mikessupercitgo #deli #deliforthebelly westbabylon #citgo #foodporn # @ Mike's\u2026 http:\/\/t.co\/lVgsm5kIFO,0
forrreaallll\u201c@meezytk: some of you think relationships are based off blunts,0
@__TheRealKevin two .,0
Oh definitely!! #sarcasm http://t.co/5X7m1qh6Ws,1
"\@UsGEMINIS: #Gemini can be possessive or jealous over their love ones""""""@UsGEMINIS: #Gemini can be possessive or jealous over their love one""""@UsGEMINIS: #Gemini can be possessive or jealous over their love one""",0
Great.. #Greece getting smashed and #Italy winning means I'll be hearing it all week from my husband. Awesome. #Sarcasm #FIFA2014,1
First diaper change. #notmebutniece,0
Que perro di maria!!,0
Super pumped for Sunset Overdrive. One of the few things that actually make me want an Xbone,0
Im proud of messi! \ud83d\udc4f\ud83d\udc4f,0
Thank u to my (former) sh!tty boss 4 pressuring me into working 4 someone last night,1
GOOOOOOAAALLLL,0
zup guys?? sorry for the peys.. #selfie #Lata #Sarcasm http://t.co/mnhGIyNaCh,1
D\u00e1ndole un paseo a mi esposa @kathy1726. Por manhattan.... @ Downtown Manhattan,0
"CHARMING! #Sarcasm \u201c@ThisIsFusion: A Texas bar tweeted \We're all wetbacks\"" during Mexico's match in #WorldCup: http:\/\/t.co\/MDkUMeFBtT\u201d""""HARMING! #Sarcasm \u201c@ThisIsFusion: A Texas bar tweeted \""We're all wetbacks\"" during""""ARMING! #Sarcasm \u201c@Thi""",1
It's Messi's world and we're just living in it...what a fantastic golazo!#Albiceleste#WC2014Brasil,0
I don lost my feelings i aint feeling no relations http:\/\/t.co\/u93gjR6vUn,0
Come in MESSI \ud83d\udc99\ud83d\udcaa,0
"oh yay.. the \lets go tigers\"" girl is back.  #tigers #sarcasm""""h yay.. the \""lets go tigers\"" girl is back.  #t"""" yay.. the \""lets go tigers\"" girl""""yay.. the \""lets go t""""ay.. the """,1
@Benzy_MB i wouldn't be able to get off work,0
@DaneAmar @hannahkrispy Wow isn't he the greatest like dang,1
hmm.... what am I making???... #NomNom #Pillsbury @ La Casa De Mi Familia http:\/\/t.co\/GS3HEoyZ6z,0
@MARC0_ALEXANDRE beautiful .. #sarcasm \ud83d\udc4a\ud83d\ude27,1
Im black as fuck rn,0
@teeterpyg @redfivetwo I mean we should just be grateful for what we have,1
I love Mondays. #Sarcasm,1
Serious question,1
Found some horror movies yayyyy #sarcasm my axx still bored,1
You could tell by his celebration how bad he needed that #ARGvsBIH,0
Sister: theres no good kosher Mexican food!\nMe: There must be Jews in Mexico! What do they eat?\nSister in law: shawarma\nWelcome to my family,0
Well this is not awkward at all. #sarcasm,1
The weather here in Minnesota has been so accommodating. #sarcasm #lackofvitamind #airportboredom http://t.co/OKdPkoYB3p,1
kodaline \/\/ all i want,0
A Japanese player named Honda scored.... I never would've guessed he was Japanese.. #sarcasm,1
#houserules,1
that can't get through like that. \u26bd\ufe0f #ARGBIH,0
@NayNayCantStop @DaniellaHerzog You're grammar is horrendous!!! Go back to the shanty you crawled out from!,0
McCutchen. #sarcasm RT @PRINCE_OF_NY: Nobody has an answer. What did you want them to get for Ike? You're the GM. What did you want? #mets,1
Ok relax,0
Thanks parents for giving me money!,1
Absolutely gutted by that loss #sarcasm #banter #lol,1
Why do all superhero movies insist on blowing New York to smithereens,0
@MarvelAlexander @Blame_Zack lol yes it's me,0
Messi Messi Messi Mire qe pe Kqyr lojen #argentina :),0
Well,1
HAPPENING NOW: #ArethaFranklin #QueenOfSoul with @mrstevers @HeidiGlitterWhp &amp; scottnj30. HELL YES!!!\u2026 http:\/\/t.co\/97OSN3nhyv,0
This day has been so awesome! #sarcasm,1
I've never felt so segregated before,0
I tried being cruel,0
#sarcasm,1
@RobbieSavage8 font of all knowledge when it comes to football #sarcasm,1
@JoyOverbeck1 @robertwood2005,1
Dude you cray cray.,0
What a goal,0
@USAirways thanks for extending my layover by 5 hours today. I didn't have anything better to do #sarcasm #whyaminotsuprised,1
Messi is amazing. #ARGvsBIH #WorldCup2014,0
#49erHeadQuarters #MRBVRLINGMATEO #ZAYDOCCROCKER #NASEISLAND #harryIT #TYCOON #SCENTBIZZ #doinitfatwin\u2026 http:\/\/t.co\/y5ABply2xs,0
@jablonskilauren thank you mi cari\u00f1o \u263a\ud83d\ude18,0
So pumped for @SunsetOverdrive that I'm getting the game despite not even owning an XB1. Also,0
I love Mondays... #mondaymorningdread #sarcasm,1
No hashtags bro? RT @kobebryant: LEO Genio,0
#loyal #chrisbrown #sarcasm,1
Goaaaaaal,0
"Pels always in a \imma flame you and your mum\"" mood lmao""""els always in a \""imma flame you and yo""""ls always in a \""imma""""s al""",0
Like #sarcasm? Check out @dailypotatonews!! Our Newest Article -&gt; Apple Pregnant with Starbuck's baby http://t.co/JM7MtiudXo,1
@RoseeAvenue \ud83d\ude37,0
Hey @LaidbackLuke what time are you playing tonight? I'm hearing second to last,0
Like @TheOnion? Visit http:\/\/t.co\/6OP5lMt2Nj for #sarcasm articles and also win a free puppy!! 1 puppy per visit,1
"\Velocity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but by focusing on focusing!""""""Velocity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but by focusing on focusing""""Velocity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but by focusing on focusing""""elocity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but by focusing on""""locity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but by foc""""ocity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks done but""""city\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tasks do""""ity\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting tas""""ty\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on getting""""y\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on gett""""\"" is Pomodoro Technique's term for how many iterations get done; not by focusing on ge"""""" is Pomodoro Technique's term for how many iterations get done; not by focusing on g"""" is Pomodoro Technique's term for how many iterations get done; not by focusing on g""",0
@RocksteadyGames bring ubu batman arkham knight http:\/\/t.co\/y1gJw96auO,0
Best day of my life? #SARCASM ;-) Worst crawlspace I've been in recently. #mold #wet #plumbingleak #foundationrepair http:\/\/t.co\/uggeHEvjDO,1
Bout to cash after this fun filled day! #sarcasm #deadandgone,1
\u00a1Lionel messi!,0
Sabella clearly learned a lot at Leeds United in '81 that he has now passed on to #Messi. You're welcome. #ARGvsBIH,0
@nickcarter chat with me i have been waiting,0
Some people thing they are realy god :\/  #sarcasm #DumbAndDumberTo  https:\/\/t.co\/XOpdUiFCdb,1
Like @TheOnion? Visit http:\/\/t.co\/3wvXVIzF9d for #sarcasm articles and also win a free puppy!! 1 puppy per visit,1
Like #sarcasm? Our Newest Article -&gt; Apple Pregnant with Starbuck's baby http://t.co/ozDJrIUH0K,1
Thank you @Walmart for you horrible customer service \ud83d\udc4d\ud83d\udc4d\ud83d\udc4d #sarcasm,1
@vicesandviagra whatever you say #sarcasm,1
@tastemiink86 I'm every woman -WH,0
\ud83d\ude2b http:\/\/t.co\/vYKlSOoHrQ,0
Oh yeah,1
A theist running away instead of addressing my points?,1
Oh @Target you're killing us. You send out a confirmation for store pick up and you don't have the merchandise. #goodjob #sarcasm,1
My great picture taking skills though #sarcasm @RyanBlaney22 http:\/\/t.co\/Er9mOUfnVb,1
\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d http:\/\/t.co\/YLXarXgPjr,0
MESSI!,0
@teunmeulepas hope you had a great weekend,0
@cityofsaskatoon really we had to keep up the construction signs and the 60 signs all weekend with no work being done great work!!!#sarcasm,1
yeah right~ so tell me more about it? #sarcasm,1
Tired as fuck. But I'm awake. If you comprehend,1
Wow so much excitement to start the second half. #Sarcasm,1
@TimOfLegend @DoubleFine @windowsphone @Windows So,1
Osvaldo tiro el coj\u00edn al piso por el gol y no sab\u00eda que ah\u00ed estaba su tel\u00e9fono\u270b\ud83d\ude02,0
@katiekrutulis1 it's okay bae,0
Can we all just appreciate this wrapping paper we wrapped dad's gifts in? #CaptainPlanet http:\/\/t.co\/7hBLrIMKdb,0
Slept at 4. Woke up at 8. Just effin' great huh??! #sarcasm,1
Haadd ta takee themm tight ass pantss off,0
Bueeeeeeeeeeeeeeeeeeeeeeenaaaa messi valeeee,0
Goal!!!,0
http:\/\/t.co\/wvKPnmZbNP,0
I just love when guys lead me on \ud83d\ude0d\ud83d\ude0a\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #sarcasm,1
2 more sets of fertility injections,0
Putting up a BBQ with dad,1
Double-hit migraines are my favorite! #sarcasm,1
Some people creep me the fuck out,0
messi makin them trip eachother,0
@simba3131 scariest thing I have ever woken up from,0
So he scored stop dick riding,0
Well I was supposeddd to be off tomorrow\ud83d\ude12\ud83d\ude24,0
&amp; it's ruined..... joy to my life! #sarcasm,1
Love this June weather \ud83d\ude0d #sarcasm http:\/\/t.co\/KJm8E1GHmD,1
Props to messi \ud83d\ude12,0
life's a rodeo @ Livermore Rodeo http:\/\/t.co\/82tbCodqL9,0
Sick of giving 100% and receiving 10% \ud83d\ude14,0
@jawedup How respectful of you!  #sarcasm @jrsalzman @SalenaZitoTrib @BarackObama,1
#sarcasm,1
Recently informed an ex of mine is shooting up - Lovely. I always knew how to pick 'em #stilldo #sarcasm,1
"\u201c@Adna_xoxo_: \u201c@_AJMac: \Quote this and I'll tell you why i'm following you\""\u201d\u201d quoted for both of y'all !""""u201c@Adna_xoxo_: \u201c@_AJMac: \""Quote this and I'll tell you why i'm following you\""\u20""""201c@Adna_xoxo_: \u201c@_AJMac: \""Quote this and I'll te""""01c@Adna_xoxo_: \u201c""",0
@_ramishaa @KatYearley @WilmotRobert lmao sort it out gorj #sarcasm,1
Day one is still young and my summer of frugal spending is off to a rousing success #sarcasm,1
Dining pet peeve: waitstaff who asks if you want something with your entr\u00e9e without telling you it costs extra. #slimeybiz #comesoutoftip,0
Why my nephew wants his nails painted.. No idea,0
.@IngrahamAngle I'm sure u'll be doing ur absolute best to grow the base of the party! #sarcasm @ThisWeekABC @RepGutierrez @donnabrazile,1
@krissssydarbs bring home rock fries  for meee \ud83d\ude0d,0
Just me and my bitch http:\/\/t.co\/033Cfj0cIr,0
If you could turn the volume up louder that would be great thanks... #sarcasm #soloud #myearsareburning #tooloud,1
@RumorBreak 2 cups in 3 years,1
so far this World Cup has been boring.,0
Need to see 22 jump street ASAP,0
Fun times. #sarcasm \ud83d\ude11\u270c\ufe0f,1
Two days off between NBA Finals games? Lebron's cramps must have been pretty serious #sarcasm,1
Too bad he hates to be groomed lol!!\ud83d\udc3e\ud83d\udc3e @ The Blue Butterfly Dog Training http:\/\/t.co\/F2S5RdWtph,0
Thankful\ud83d\udc9b,0
Underrated,1
@ganessa_hans usually I'd make fun of you but your getting me Cheetos so imma let that one slide,0
@seby221 dude I just said the truth lol,0
I'm so anxious and sad \ud83d\ude2c,0
Just something  about messi makes me unable to stand him,0
#idreamofstilettos #mustardyellow #bussin @ San Francisco,0
@benefactorx sdv amr?,0
Happy birthday @MikalK_4  \ud83d\ude0d\ud83d\ude29,0
Some guy just yelled Jayhawks at me... I'm oh so offended #Sarcasm,1
More than half of my tweets will now be tinder bios.,0
I'm ignoring you sorry,0
My seats were pretty great\ud83d\ude0d A's win,0
I'm at Da Tommaso (New York,0
My parents came to visit me at work and after they left my coworker called my dad a dilf \ud83d\ude2d groosssssss lmao,0
\u201c@Upstate_Bitch: I could have a flat stomach but I enjoy eating too much.\u201d,0
If this isn't the best feeling ever,1
Like @TheOnion? Visit http:\/\/t.co\/1TV0vApcDH for #sarcasm articles and also win a free puppy!! 1 puppy per visit,1
More conditioning tomorrow yaaaay #sarcasm,1
Damn that Paul Menard he needs to stay in the Cup series where he belongs etc.etc.#sarcasm #imnotakylehater,1
@Britni113 #sarcasm,1
here comes another goal,0
Assumptions ruin so many things,0
http:\/\/t.co\/IIchKO3bUp,0
Tyler changed his avi again I'm so surprised #sarcasm #sarcastic #notsurprised,1
S**t. If this brings about a rapprochement between US &amp; Iran,1
Fuck yeah messi with that beautiful goal,0
Let me know the next time we fight,1
@christinablank @carmengetsLOWE what's new,1
Gol de Argentina y yo me lo pierdo boludeando en Twitter #ARG,0
Wait why am I not at LBL? Oh cause I just got out of work. -.-,0
What to do what to do?,0
Goal,0
God Bless America...Land of Guns Guns &amp; More Guns. Can't have enough guns! #sarcasm #gunsense @MomsDemand @Everytown http:\/\/t.co\/AqJIL7PrMn,1
Poor England. Always sucking in international competitions. #sarcasm,1
jesus christ i think dukat (sp?) is even worse than whatsisface the tailor in terms of being hard to understand #sarcasm #inplication #etc,1
@joeandevan Naw,1
"\It's important not to lose your first game in the world cup.\"" BLOODY BRILLIANT INSIGHT. #sarcasm #theyalltalkthesameoldcrap""""""It's important not to lose your first game in the world cup.\"" BLOODY BRILLIANT INSIGHT. #sarcasm #theyalltalkthesameoldcra""""It's important not to lose your first game in the world cup.\"" BLOODY BRILLIANT INSIGHT. #sarcasm #theyalltalkthesameoldcra""""t's important not to lose your first game in the world cup.\""""""""",1
I guess Gitmo is actually war headquarters instead of a prison camp #sarcasm @2Biblez @CIA @09daytona @A5H0KA @fredwimpy @civilcynic,1
About time! #goal #ARGvsBIH #FIFA2014 #LionelMessi,0
@calebwygal @GreggDoyelCBS that's a tough one,0
"Playing \ticket to ride \"" board game with the ladies for Father's Day -getting slaughtered... http:\/\/t.co\/RNM63ble03""""laying \""ticket to ride \"" board game with the ladies for Father's Day -getting slaughtered... http:\/\/t.co\/R""""aying \""ticket to ride \"" board game with the ladies for Father's Day -getting slaughtered... http:\/\""""ying \""ticket to ride \"" board game with the ladies for Father's Day -getting slaughtered... h""""ing \""ticket to ride \"" board game with the ladies for Father's Day -getting slaughtere""""ng \""ticket to ride \"" board game with the ladies for Father's Day -getting slaug""""g \""ticket to ride \"" board game with the ladies for Father's Day -getting s"""" \""ticket to ride \"" board game with the ladies for Father's Day -gettin""""\""ticket to ride \"" board game with the ladies for Father's Day -gett""""""ticket to ride \"" board game with the ladies for Father's Day -get""""ticket to ride \"" board game with the ladies for Father's Day -get""""icket to ride \"" board game with the ladies for F""""cket to ride \"" board game with t""""ket to ride \"" boa""""et t""",0
@jawedup How respectful of you!  #sarcasm @jrsalzman @SalenaZitoTrib @BarackObama,1
GOALLLLLLLLLLLL MESSIII \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f,0
@RumorBreak 2 cups in 3 years,1
@SensualAngel All we can do is wonder and stare into the future,0
That was dirty,0
There were some pretty crazy parties in Crawford county last night #sarcasm #neveranythinggoingon,1
\ud83d\udc99\ud83d\udc99\ud83d\udc99\ud83d\udc99,0
Daaaamn I downed that burrito bowl hella fast!,0
People just make you feel so good about yourself #sarcasm,1
(O),0
It was nice of my brother to bring me back some McDonalds breakfast #Sarcasm,1
Football ? No ? Ok welllll game 5 is tonight ... Yay #sarcasm who still got the Heat for a comeback series win ??,1
@MariamRoell Thank you for the follow!,0
Dont you just love when you text someone and they don't reply but they favorite your tweets. ... cause I know I do! #Sarcasm,1
@Blame_Zack @MarvelAlexander lol you see all them other selfies in the baxk,0
"My cuzins in Mexico are getting fat like crazy. They took this \Worlds most Obese Nation \"" title serious.""""y cuzins in Mexico are getting fat like cr""",0
@HHUKHayniac @wanting_crazy @HunterHayes Thank you for the info!!! Please share this video to the world!!! I have other videos too!,0
Hahahahaha....what a night #sarcasm,1
The moment you know how patriotic for England to win the World Cup you're,1
some bunny just got back from the del mar fair \ud83d\udc30\ud83d\udc95 http:\/\/t.co\/KRNEv28ckn,0
@JhaSanjay Facts like these show the awesome connect you have with the people.,1
I hate Messi but that was sweet,0
I just wanna scratch my legit eyeball \u2026 my allergies are crazy,0
If I was your girl,0
I'm chilling this summer \ud83d\udd12\u270a,0
\u201c@carras16: \u201c@4rifgunawan: @carras16 if u didnt watch #France\u00a0vs #Honduras,1
To understand fully the place you live\/you got to try the real living there\/-waiting a bus #nyc #publictransportation http:\/\/t.co\/WcRKOCkTDY,0
@amyfeinstein8 I want to frame this and have it in my room \ud83d\ude2d,0
Di maria is so fucking good,0
Reviewing the world cup scores... Colombia beat Greece?! Whoa,1
@Frankiee44 England is amazing bro. Italy was lucky to win. Henderson is way better then Pirlo. You guys are different level. #Sarcasm,1
Taykor,0
Who #loves #Stiles #Stilinski ? #teenwolf #dylano'brien #sarcasm #like4like #followforafollow http://t.co/je7XC3G5Zz,1
Wooo so much happened!! 1 notification #sarcasm http://t.co/lo4mFUwSip,1
Uh oh...Can someone explain it to me? RT @lukeoneil47 @fredamoon never mind,0
"\Hang in taft?\"" \""You're not from taft :))\"" #sarcasm""""""Hang in taft?\"" \""You're not from taft :))\"" #sarcas""""Hang in taft?\"" \""You're not from taft :))\"" #sarcas""""ang in taft?\"" \""You're not from taft""""ng in taft?\"" \""You're """"g in taft?""",1
@xgregsucksx After all it is beer:30,0
@Anchel it's funny,1
You're really good looking.. Until you open your mouth to speak \ud83d\ude12\ud83d\ude06,0
She said she could get away with it,0
I'm at Ainsworth Park - @paigegroupny (New York,0
This house is so wonderful.  #sarcasm,1
@jklmdia he's the reason why I play a recorder in the first place.,0
There goes the neighborhood..... Let's go Leo!!! \n\nWhen it rains,0
This man is chit chatting me about how I will meet the top softball players in the US today. #wow #socool #honored #SARCASM,1
@kass_44 miss you too loveyyy,0
Oh snap! Things just got Messi! #ARGvsBIH #worldcup #LeoMessi,0
No longer door mat,0
Only 2 episodes left of #OITNB. I'm already on edge.,0
I feel obligated to say I'm tweeting this from 3500 feet (isn't that why airplanes offer wifi?) #sarcasm Bummed I can't stream Netflix tho.,1
Honest criticism is hard to take,1
Niggas dead ain't shit lol. \nMarried and has kids.. still wanted to talk to me \ud83d\ude34\ud83d\ude34,0
Sooo tired #newjerseyturnpike,0
Love to find pics of me! (not my pic) God damn,1
Off the post. Beautiful,0
Happy Father's Day to all the fathers doing the right this is is the women who choose me to become a father http:\/\/t.co\/61MpdjRAcr,0
Can't wait to wake up at 5am to take the Candidate Fitness Assessment \ud83d\ude01 #sarcasm,1
@mrichardson31 I don't question a single thing that he does #rangebuddy,0
MEEESSSSIIIIIIIIIIII,0
I love it infact #sarcasm,1
